PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2025-02-14,19:03:40.55,1,1,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Schuessler, Kimble",694645,Right,TEX_LON,Undefined,1,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,97.39262,-2.813003,-3.178471,2563.725821,217.862102,1:15,5.54578,1.97974,5.94841,-13.91469,15.77178,11.47024,1.77109,-0.01542,88.39618,-5.474931,-1.121344,0.392149,,,,,,,,,,,,-6.793,9.20965,-1.7329,50,5.31366,7.29759,-141.05187,-7.36349,-13.59797,33.99739,-13.73849,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,b20c9640-eb38-11ef-b02a-c5f7dff4b61c,96.11774,,,8.99644,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:03:40.55,2025-02-14T19:03:40.5503488-06:00,2025-02-15T01:03:40.5503488Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,8f23c201-57ef-4577-a880-1edc66906cff,54.54812,-142.14387,16.99869,5.54309,-6.92222,-6.86925,-1.97431,7.73435,-6.79898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2025-02-14,19:03:57.48,1,2,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Schuessler, Kimble",694645,Right,TEX_LON,Undefined,1,Top,0,0,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,96.46,-0.944625,-3.625677,2528.459786,227.964143,1:30,5.41365,2.10691,6.26987,-16.26359,13.49639,13.88516,3.1857,-0.08288,87.70935,-4.049598,-1.122144,0.392634,95.11879,28.025912,33.701018,5233.980359,85.72549,53.63849,68.92805,325.19414,293.39177,49.227589,4.594702,-8.2715,7.57524,-1.84507,50,5.33565,8.26524,-139.93182,-2.80734,-16.33537,32.74648,-17.2137,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,bc1f7990-eb38-11ef-b02a-c5f7dff4b61c,95.99896,69.08432,,8.75065,,,,0.59785,3.1338,0.05493,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:03:57.48,2025-02-14T19:03:57.4863360-06:00,2025-02-15T01:03:57.4863360Z,FlyBall,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,cf564f1f-8f0b-4d1f-aefb-34a53bd41f64,54.22863,-140.91792,16.37324,5.41239,-2.28898,-8.60685,-2.10137,8.75715,-8.16769,224.339926,0.59888,102.43184,-27.27979,7.10046,-1.65259,0.33717,-0.06126,0.00781,-0.00044,3.13348,65.5535,-17.91373,0.66577,0.20995,-0.13608,0.04148,-0.0061,0.00034,0.05507,68.33038,-2.94985,-0.99808,0.51094,-0.118,0.01226,0.00018,-9E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
3,2025-02-14,19:04:27.84,1,3,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Schuessler, Kimble",694645,Right,TEX_LON,Undefined,1,Top,0,0,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,96.62846,0.364549,-3.849425,2532.952664,228.340565,1:30,5.57201,1.86015,6.02879,-18.46859,11.71587,11.97666,4.37134,-0.71205,87.08103,-3.140994,-1.701463,0.395424,,,,,,,,,,,,-7.29906,6.21008,-1.56502,50,5.59061,8.85832,-139.94757,0.28346,-14.31084,34.93818,-19.99825,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,ce3b8d80-eb38-11ef-b02a-c5f7dff4b61c,95.32156,,,9.54743,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:04:27.84,2025-02-14T19:04:27.8458880-06:00,2025-02-15T01:04:27.8458880Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,4f11e3e1-7633-42db-afff-a7784d25f586,54.46651,-141.05823,17.46909,5.57149,0.91919,-9.99912,-1.85385,9.31326,-7.15542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
4,2025-02-14,19:04:45.00,1,4,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Schuessler, Kimble",694645,Right,TEX_LON,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,96.91259,-0.254205,-3.395904,2560.298279,227.183816,1:30,5.46359,2.17732,6.10266,-16.46706,13.43642,13.36198,3.85583,0.14663,87.34662,-3.404023,-0.99371,0.393579,57.69163,12.631149,175.836961,4352.351073,,,,82.71785,42.5741,179.507775,1.068636,-7.85839,7.29154,-1.9224,50,5.4353,7.70733,-140.4353,-1.13504,-15.5109,35.26224,-17.78202,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,d87818e0-eb38-11ef-b02a-c5f7dff4b61c,95.76836,7.74341,,9.56597,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:04:45.00,2025-02-14T19:04:45.0099712-06:00,2025-02-15T01:04:45.0099712Z,GroundBall,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,190f21a6-76f6-459f-9756-f8f821ca6e5c,54.39204,-141.53381,17.63112,5.46203,-0.58108,-8.89101,-2.17002,8.19054,-7.75545,310.937935,-2.36454,-82.34858,6.85666,-0.1755,0.00701,-0.00469,0.04998,-0.03711,0.00966,3.80121,18.50264,-22.56449,2.1366,-0.23828,-0.3328,0.44713,-0.24849,0.0536,0.03758,5.99351,-6.18741,1.31807,-0.05209,-0.5063,0.6153,-0.34138,0.07409,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
5,2025-02-14,19:05:08.01,1,5,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Schuessler, Kimble",694645,Right,TEX_LON,Undefined,1,Top,0,1,2,Slider,Slider,InPlay,Undefined,LineDrive,Out,1,0,,83.79516,0.149042,-2.093871,2754.82179,78.054089,8:30,5.42816,2.17339,5.41468,-42.32636,-1.34201,-12.93127,2.04068,-0.86663,76.24223,-7.577025,-4.393088,0.460766,73.0131,14.545918,-22.316429,1231.943691,100.88254,11.20403,-43.84817,156.28896,142.59894,-24.594649,1.773984,5.8967,-0.37382,-1.97774,50,5.41177,4.97762,-121.49742,-1.20366,8.69845,26.72157,-32.72548,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,e630f9c0-eb38-11ef-b02a-c5f7dff4b61c,81.80387,13.03716,,7.55293,,,,2.56854,2.17003,0.78283,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:05:08.01,2025-02-14T19:05:08.0198656-06:00,2025-02-15T01:05:08.0198656Z,LineDrive,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,5d3d9511-bdaf-428a-9744-fff9b1339efb,55.08446,-122.61057,13.36079,5.43351,0.1596,-16.36274,-2.17754,4.61526,4.34923,117.618984,2.56854,95.88973,-12.80022,2.4281,-0.50332,0.087,-0.01698,0.00322,-0.00032,2.17003,26.89519,-17.46661,1.13539,-0.17504,0.03096,-0.00231,0.00022,-3E-05,0.78283,-39.35936,1.02549,0.30176,-0.14166,0.03913,-0.00852,0.00134,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
6,2025-02-14,19:05:41.75,2,1,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Rodriguez, Adrian",1000166248,Left,TEX_LON,Undefined,1,Top,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,97.75846,-1.071689,-3.686718,2578.666236,220.415839,1:15,5.37639,2.28845,6.20727,-13.32363,15.853,12.64827,3.27479,-0.06495,88.47288,-3.648453,-1.409653,0.388767,,,,,,,,,,,,-7.60756,8.80123,-2.01733,50,5.28893,8.55194,-141.69436,-3.02832,-15.34611,34.72761,-14.42003,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,fa49ef20-eb38-11ef-b02a-c5f7dff4b61c,96.95391,,,9.28558,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:05:41.75,2025-02-14T19:05:41.7569280-06:00,2025-02-15T01:05:41.7569280Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,33b5a2d0-2c1f-43a0-a3b5-5f3d0f767476,54.28901,-142.74167,17.36381,5.3737,-2.59344,-7.21002,-2.28221,9.01475,-7.67305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
7,2025-02-14,19:05:58.45,2,2,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Rodriguez, Adrian",1000166248,Left,TEX_LON,Undefined,1,Top,1,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,97.0017,-2.832845,-3.879863,2663.632013,223.793135,1:30,5.38578,2.20537,5.98698,-15.02072,14.9515,13.33139,1.50036,-0.28509,87.88937,-5.699312,-1.489708,0.394031,,,,,,,,,,,,-8.00756,8.8391,-1.90616,50,5.15339,8.90963,-140.38099,-7.42865,-15.84601,34.25363,-14.68254,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,043c2b10-eb39-11ef-b02a-c5f7dff4b61c,95.65847,,,9.11232,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:05:58.45,2025-02-14T19:05:58.4543744-06:00,2025-02-15T01:05:58.4543744Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,4d7a696e-b4f2-497b-80d8-1b7d513e9605,54.51021,-141.47722,17.12681,5.38362,-6.95876,-7.34127,-2.19942,9.41675,-7.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2025-02-14,19:06:15.04,2,3,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Rodriguez, Adrian",1000166248,Left,TEX_LON,Undefined,1,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.43544,0.392787,-1.328091,2734.43382,99.619464,9:15,5.24984,2.19775,5.31545,-33.85596,1.94165,-4.66996,2.79726,0.56191,81.61081,-5.801222,-2.157403,0.430624,,,,,,,,,,,,1.94256,1.2413,-2.07399,50,5.26117,3.22434,-129.75189,-0.4307,3.30136,27.93427,-30.0645,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,0e2b0ba0-eb39-11ef-b02a-c5f7dff4b61c,87.52979,,,7.82463,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:06:15.04,2025-02-14T19:06:15.0496768-06:00,2025-02-15T01:06:15.0496768Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,3bcf3e1f-f736-484c-84e6-6e4c95210751,55.18117,-130.86259,13.96713,5.25453,0.7647,-15.03225,-2.19958,3.09308,1.65068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
9,2025-02-14,19:06:33.58,2,4,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Rodriguez, Adrian",1000166248,Left,TEX_LON,Undefined,1,Top,1,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,97.13087,-0.65822,-3.082635,2688.28129,217.266988,1:15,5.33953,2.17994,6.25114,-14.01083,15.46253,11.00071,3.56405,0.25111,87.90651,-3.363692,-1.098766,0.390739,83.22259,53.781965,-115.464255,4652.590408,,,,,55.20237,,,-6.65835,8.52386,-1.95609,50,5.28364,7.10682,-140.91716,-2.02241,-13.26949,34.68107,-15.18678,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,192ce2d0-eb39-11ef-b02a-c5f7dff4b61c,96.46461,63.73504,,9.22436,,,,1.17188,3.66495,-0.33531,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:06:33.58,2025-02-14T19:06:33.5892992-06:00,2025-02-15T01:06:33.5892992Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,f79d1eb3-e7a1-4d5d-85c4-a722b3915816,54.24662,-141.95845,17.34054,5.33752,-1.56643,-7.59339,-2.17545,7.50523,-6.63475,30.3457,1.17188,-31.00739,-6.52914,3.22029,-1.84636,3.03551,-4.57436,3.73801,-1.21532,3.66495,98.47483,-33.68765,5.10702,-1.63067,1.74278,-2.47449,1.99505,-0.64216,-0.33531,-65.11393,8.73087,-1.35692,0.27572,-0.22215,0.31543,-0.24922,0.07778,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
10,2025-02-14,19:06:57.87,2,5,"Forbes, Patrick",1000115724,Right,LOU_CAR,"Rodriguez, Adrian",1000166248,Left,TEX_LON,Undefined,1,Top,1,1,2,Sinker,Sinker,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,97.26535,0.99386,-3.335824,2666.48128,238.336584,2:00,5.37014,1.95886,6.10915,-20.07674,9.45642,13.7293,4.61774,0.01491,88.03936,-2.79622,-0.86742,0.391135,,,,,,,,,,,,-8.02248,4.87406,-1.70935,50,5.43609,7.5883,-141.03372,1.76508,-16.04849,34.10985,-22.42376,LOU_CAR,TEX_LON,Arlington,D1,ACC,20250214-Arlington-3,27a961d0-eb39-11ef-b02a-c5f7dff4b61c,96.3669,,,9.226,,,,,,,c06af41e-ae47-40ab-b8be-fdca4ee7f858,2025-02-15,01:06:57.87,2025-02-14T19:06:57.8712064-06:00,2025-02-15T01:06:57.8712064Z,,v3,471341,471466,14 February 2025 20:00-louisville@texas,"Klein, Matt",702600,Right,LOU_CAR,af6cff6e-5433-46e9-b979-81fc8184decf,54.38751,-142.0909,17.05493,5.37061,2.46007,-11.21188,-1.95225,8.0857,-8.02424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
